age,income,credit_score,debt_to_income,employment_years,loan_amount,default
56,10581.423465602282,438,0.5393466800594673,37,40550.6088673421,0
44,62726.520391726604,712,0.8601785638861535,16,25955.716644016873,0
70,38919.250676477,424,0.7547172593087352,25,5017.798705972588,0
30,20418.84577556567,518,0.4330611572483095,15,1676.7321049059635,0
64,83587.39947051134,580,0.3052623169036931,11,54983.4216091073,0
27,16071.978974795506,739,0.5178186903846146,36,34008.77017253907,0
53,18102.02549074046,401,0.12061118318563302,15,96446.37099511144,0
48,17992.935468533913,339,0.6804382393486844,4,81927.72588163656,0
33,21332.877419167144,770,0.46444778965861955,7,45639.83788166381,0
56,18863.52052766884,675,0.5949879096016085,6,20664.03379476873,0
62,27674.89402870061,490,0.8461988350150822,26,38895.38118910483,0
53,13367.940325030035,733,0.35632051839038925,25,8091.463824875064,0
43,23481.277518631396,310,0.4971679502096905,12,62649.251604973804,0
61,16793.2849827652,545,0.5556905517244798,34,86646.73457647272,0
37,22727.654010410664,431,0.28017485375033513,16,44105.92474726179,0
51,12817.191184503297,783,0.27483572449042815,6,48555.33540124925,0
54,14296.065725791486,714,0.5262224860376562,8,93847.07719667388,0
25,63741.24522699698,629,0.2571631481285592,9,31648.73429036726,0
21,13896.606503458534,654,0.8612023332479919,37,11067.141726067217,0
76,28616.352934370338,560,0.994875163197213,13,7828.159758963665,0
46,16841.415363048585,303,0.21085217948456636,36,77053.14494246224,0
48,13244.40182509722,640,0.575258389055809,12,22616.0496096423,0
19,22743.912905721812,394,0.14537804398190646,7,99895.93290994663,0
42,14264.75725866991,315,0.18557130759633467,9,96351.3958427339,0
55,28538.241317463384,410,0.7659689834543612,32,85523.95161989171,0
20,20694.623083154147,625,0.19968010730968822,36,50884.90788871381,0
78,42960.655303076936,521,0.7490011765920678,19,51267.69149784784,1
63,11466.66233684484,570,0.40402871946656493,3,93283.08436275258,0
59,25287.056293024874,735,0.47945935435284925,0,30435.24153738443,0
60,26507.0878073108,393,0.2594116990165857,18,49182.7621068069,0
22,13382.57710478793,635,0.5489812819690228,23,40856.52849399531,1
39,15803.531061214335,800,0.33155491766961975,10,36498.81717886734,0
33,10810.499079502844,463,0.17456614419517302,21,89291.99286046914,0
26,10096.843163086247,685,0.1390730563754976,36,72716.17328172653,0
70,20758.4709284706,711,0.9996569619516414,2,94501.59277175016,0
65,32972.24849172892,667,0.3456329779463594,16,8135.494231900308,0
26,20623.725402342174,595,0.80492473255548,39,82898.85131530791,0
66,21059.180765195826,618,0.3413851026904785,19,33476.14820263676,0
29,11508.450414354606,554,0.6229592627329691,34,59504.974511726745,0
64,7701.665172375363,788,0.8411624732337706,39,70658.7065163783,1
59,26134.875320300285,849,0.696034064597799,14,15014.070757328158,0
21,15829.899117906594,719,0.06907620158694983,10,75098.7145585072,0
66,8951.24428325605,486,0.19277595215810928,12,34729.33834395243,0
35,16780.641848182815,324,0.8735835140232093,25,28576.76313135688,0
35,24951.038099794736,441,0.47122317856486995,22,47682.51786441902,0
59,26937.87105584917,727,0.5984696331627841,39,78510.87294896872,0
60,24329.51742941947,423,0.02445282672870297,12,41493.88557725306,0
70,15556.507237331938,324,0.48731664879522285,15,54976.34846704321,0
50,29649.960578574548,776,0.4308564610955402,13,24610.150696931592,1
59,21802.575528542504,762,0.6861960227070986,39,32471.87841815661,0
79,14212.525113083288,730,0.27444740887611585,33,94203.33011308919,0
20,12599.916979988242,531,0.7438909045175011,39,91981.84964433197,0
76,24297.93364995139,644,0.6708958600549567,28,88871.8822748028,0
55,34012.52550820453,322,0.5097116953252202,27,39459.12643247226,0
34,29638.650310186556,421,0.37565091769612535,26,3905.333019377392,0
29,23899.459581592946,522,0.30199155359774854,37,91985.89341207038,1
28,30233.126182527885,529,0.5350995284109162,12,40674.40637294017,0
34,72093.54400791184,316,0.5768239184306114,2,80553.73847324593,0
52,25435.92119459681,584,0.4481320655824843,38,52052.0281952055,0
58,23830.274036663483,301,0.32057446803411516,37,89445.8421384456,0
67,28920.39891559021,566,0.8799003914884252,4,12576.496844657879,0
77,32053.375822597794,827,0.3102129284712857,15,83147.32006101028,0
23,11294.34625492294,832,0.6721658995018517,30,86873.23379996994,0
52,24066.140007945225,550,0.9048254715309964,21,29717.52266143653,1
23,36385.81614341683,576,0.646849712747493,2,62898.90036684997,0
49,52723.76114486867,305,0.3659231100050251,4,6447.004564014043,0
28,22249.92360285888,536,0.29720788794732445,2,32027.815444495765,0
60,17550.960027396028,834,0.8534017453022273,14,37890.75139083388,0
56,23920.338510175847,523,0.48995639091038723,33,10390.833430544919,0
30,15963.20795982795,785,0.5933679616128903,14,43899.86328319488,0
30,48273.77383036538,712,0.5962998059448126,26,65145.4857598024,0
56,28013.29545354739,330,0.5338017312118177,12,65272.04050371663,0
63,21454.92009153883,772,0.931326325721382,33,47525.308282099795,0
51,38437.46112250758,813,0.9310341759168257,17,13219.36569616952,0
20,12373.22543706239,641,0.040421489963585744,9,8797.566962602861,0
49,7816.6819775754075,464,0.5056660505352408,31,82423.28050412746,0
21,27196.83081388135,599,0.5655676761934985,3,56397.59454776573,0
57,37683.87485028734,753,0.9255584663940035,1,75239.8315973271,0
70,20513.694205888587,780,0.0696576605377931,29,4270.750122089788,0
18,15684.722217545004,374,0.7890745201102476,30,44708.343431287365,0
26,13651.416384990529,608,0.6424186903040777,2,90475.17809679103,0
66,11881.790311879875,375,0.7324992169588562,4,71099.46263826243,0
67,30717.446387816686,686,0.29170536699774197,33,76868.32792739925,0
24,33156.013836906604,649,0.7466127344218589,13,47637.74077446458,0
44,34858.2813287449,574,0.28267228690889934,36,74757.54736495012,0
20,22106.675852675948,600,0.6756675729352654,6,67544.32333996907,0
39,12356.82949398685,354,0.7870224651006686,14,14237.28195407834,0
33,15406.511758709537,759,0.7833066542126906,18,10022.02013878691,0
25,29712.43523361199,840,0.5443727880669361,18,18479.725766678926,0
22,13112.847121823814,612,0.41356722904285814,16,8873.081513000401,0
66,20932.975884682633,568,0.24355403210118676,39,58217.949101310005,0
75,13243.44692752096,796,0.03349528124485035,12,96557.07009629674,0
47,15546.468448967646,454,0.04889506573945368,20,77578.26661070655,1
45,12382.617997790292,495,0.4185156416264514,0,74780.54660815652,0
68,22206.506148775436,779,0.09493659854855963,17,83177.67484544292,0
44,10598.450883326781,747,0.11196344260238766,23,90217.90748023413,0
67,15060.27424103379,404,0.19470133043283888,29,31096.162107367014,0
39,33710.3944571393,373,0.481307450225695,6,9929.968913723964,0
47,37212.89460035466,374,0.5917506263409766,26,75383.47400412009,0
54,30803.793163784747,396,0.6942664665382515,26,43256.62435182762,0
24,44699.09797972648,540,0.48622000785089814,2,94592.19949073225,0
67,11386.6678806395,690,0.6647366145048167,15,93412.4087395259,1
47,21042.926276991573,408,0.8621081726395335,3,97434.67861214305,0
30,22873.73656095768,327,0.3741630234682426,0,77709.5251737146,1
39,58450.13497325192,401,0.688238936346168,32,61674.074317656814,0
28,19560.514313767522,418,0.6585058048569608,25,76927.96628371207,0
22,32881.16290473499,326,0.6364956587537904,38,28249.026037789194,0
39,51369.61215074792,449,0.5834959594126946,2,1217.764782203562,0
32,23509.24083296121,441,0.7261578165721041,3,46638.6959916158,0
70,17421.124582157252,453,0.8185433046051453,32,64329.88322941898,0
56,18191.765074195548,791,0.39212947880215865,4,84053.39995518449,1
54,9360.788426065821,482,0.6547631967558177,28,6027.277607868867,0
48,17508.058262645725,502,0.24851090742324422,10,5527.7011454561025,0
79,10821.826197556346,370,0.7560062366009884,2,93734.75237294815,1
46,32568.77727770554,482,0.8803933176248171,17,20928.803403879498,0
56,10086.170174697281,472,0.7614726026563728,29,69138.7547757021,1
34,26799.00998013617,841,0.49109073745783616,16,15544.416770768863,0
58,38903.762634140534,654,0.13343756797505602,29,90214.86130738707,0
23,31712.99912389184,453,0.873103084313109,29,75054.7782016408,0
58,17300.501090296093,684,0.8146216226032875,32,6391.5668612510235,0
34,32270.95158097003,610,0.6980038104719946,16,27948.034521872883,0
51,22133.29868027876,324,0.8514848751314773,38,97010.54270138853,0
40,17524.30451646633,397,0.5330267982558303,15,84776.99823885222,0
69,18366.605511768314,599,0.9907823687332539,32,5718.522915731152,0
47,27486.521156335355,368,0.8370727263553348,1,31423.174436789264,0
30,10114.004155077097,660,0.1635962756528644,1,33563.63250416715,0
75,17119.396623707507,362,0.402153799760836,23,48492.71571696657,1
47,26565.51975452215,794,0.17013502660989843,4,28314.913510911996,0
66,17046.020978342043,723,0.22426072679134446,35,83108.4304176295,0
70,11546.062679620558,679,0.5009724698177711,2,47611.351213592585,0
37,14105.734900662012,554,0.36139931179364126,39,2242.483222340013,0
23,24005.94371529799,560,0.9097404785622897,31,39562.65938235707,0
78,28041.34481605147,428,0.00011613978421121107,13,59703.72461849912,1
72,37884.21887807218,822,0.010355339716699774,37,66266.02740997975,0
48,32545.403750287212,721,0.9203668442444569,4,10538.095927471928,0
76,32355.670468879776,828,0.239018241946381,36,50232.94051612588,0
36,8427.113638429777,715,0.002471646702859598,25,43606.73275416805,0
23,32096.346922914567,304,0.4376162402473823,16,18421.661441461416,0
51,17007.441722724878,505,0.19564854378064445,18,18841.68600122999,1
45,10713.159108846694,768,0.053329898760455574,10,97331.5922187342,0
75,29113.436473258225,381,0.530469879033144,6,41938.03728138237,0
30,24087.783840844964,366,0.1401779955194532,12,64388.650124917425,0
69,34282.3276501432,566,0.8368785396840472,24,21415.388545530317,0
79,16861.434658600236,774,0.30216246631408417,11,95690.65591403651,0
27,21963.722313666298,785,0.2216573133854235,30,94730.4604296837,0
78,8951.626954129553,452,0.7397568887196758,27,79556.35796074283,0
58,58716.61643452678,786,0.8486483476977635,14,44180.03123108786,0
62,11280.531834233341,347,0.09310058211711858,32,42105.149471376404,0
24,14689.003683814746,323,0.1515718897074736,10,89089.86816750503,0
35,13155.838144228264,674,0.4745501252325779,38,87002.37252625625,0
39,24423.019718929434,656,0.5902208057646473,31,92533.67899470657,1
31,14414.01833291487,332,0.08326408484730041,15,28045.864334677688,0
53,37763.857147113355,771,0.37501136711616934,8,66554.40625783471,0
25,25781.210075666717,474,0.897601863208795,11,67503.82093839705,0
29,10455.958788542925,797,0.8760813592058881,18,36640.40782481323,0
57,32530.629139420897,612,0.31122476232912777,13,10360.73544623893,0
65,34750.764130319694,497,0.22743005468719113,11,11334.593158624299,0
50,15301.978276839693,302,0.5827664400989118,23,84446.56748156475,0
41,12429.442210723364,348,0.09612427747436214,8,34832.42843835998,0
59,26885.298074482656,313,0.23337062502440797,20,89148.93190079124,1
56,30617.626237759378,703,0.16675686670728918,11,29342.16236138411,0
79,13336.630022023963,493,0.20774225649440758,36,21063.2847065408,0
31,34953.70924295971,559,0.21481416858011637,4,39894.13859308982,0
66,16533.702871944693,546,0.6274841496953943,8,72673.83327844886,0
68,39799.004449276006,731,0.4881126014945858,19,62398.70894305628,0
79,9997.521271405816,780,0.8622928589562476,5,15868.058788236602,0
22,15265.371794019662,557,0.7356166274379707,39,98131.87328555739,0
36,19846.766847065704,834,0.4988538284993401,12,97863.25291363125,0
20,13418.714741070917,407,0.3074204214874132,15,27917.654549499704,0
18,21680.606827385123,475,0.8319623528273212,19,53478.39314336637,0
57,18519.871535305356,768,0.07953665567713453,4,23533.801844039313,0
58,19834.194471819457,826,0.6809999006545874,16,99226.36410404577,0
54,17997.896684840955,451,0.11300328005200144,9,35482.071972735,0
50,11553.092364607679,575,0.5327964139663999,29,90294.20168019719,0
66,21774.834047245466,337,0.9016143955435061,6,43474.890704597594,0
74,20686.20500521301,580,0.23806737405263434,10,71905.54373623228,0
63,13299.995291642039,730,0.07853019674057138,7,90635.39226616087,0
34,41131.37153808897,619,0.33949895353721193,36,62499.21014980091,1
26,25782.599968709877,470,0.47825735813728165,30,23857.889980655378,0
48,31565.77266455575,370,0.7248087250871332,0,79959.11067882534,0
52,14700.708355449182,387,0.02973316929594183,24,90981.13989656266,0
20,6943.130940958434,356,0.13088287276999033,27,9822.29234733398,1
30,52679.93953616105,466,0.4107340753663007,22,37961.64867195551,0
69,23964.49760281855,535,0.0950212397831347,28,99269.5786362381,1
54,26418.500546680953,697,0.9558905649374335,21,65535.200950463404,0
55,25855.995071178557,619,0.5109888031537652,9,18242.581773177153,0
31,26890.352194323703,831,0.3769335236826338,16,84463.62018498534,0
23,12940.856239012113,306,0.9797273147392423,12,47639.94065818119,0
75,13168.917845794911,757,0.6460948091721676,15,86322.80970630946,0
46,13187.247543849004,537,0.5158228917679233,11,76587.17878184227,0
78,29017.322019801504,750,0.2411345327204577,14,72487.26888723769,0
74,12008.226911103788,413,0.25307863602072955,38,27752.97916004319,0
66,10255.930604448047,791,0.3622673346159847,18,56285.90809025336,0
26,15974.450147002295,608,0.7507258777386713,20,85673.39695517046,0
53,19223.099621941143,748,0.8160049285746518,31,85568.88758051458,0
40,21486.118906454383,457,0.19207458812871325,4,17884.684929463332,0
32,17272.376718930645,698,0.8174115914224865,14,40710.83719245149,0
71,28061.832960364747,502,0.3309382343631353,31,46525.72106164189,0
74,39477.17650082438,753,0.20029540882203056,0,48606.74023713323,0
67,22574.508014433683,419,0.1947825732537375,14,46327.70574821739,0
64,39379.26861816765,834,0.46343047328058307,34,10499.237342215365,0
76,28997.22466980625,479,0.7671305239984445,19,90448.28846307166,1
67,13663.701268107692,811,0.5707154951274606,30,78364.43348916541,0
24,14423.79230124382,792,0.4646469815796296,19,43700.09279230699,0
64,14064.034089324885,626,0.01801636976332477,23,95179.30383918984,0
77,20021.062246966478,696,0.5635613109323686,39,54598.017985678285,0
42,19159.71664050314,811,0.674705999985753,9,6736.00610889722,0
54,29654.243106862665,482,0.09807124230667552,13,44872.215426150826,0
40,20364.80630518064,405,0.9561771083799567,34,21432.95173677764,0
28,24930.175914929932,797,0.09154142840698765,28,99817.94796926643,0
73,12284.230643263743,633,0.6906766266592508,8,13276.060748879707,0
63,24854.93329132918,673,0.5245548403103456,9,31314.563478503504,0
25,17340.57413753981,300,0.8841891400727783,1,68148.77110505696,0
53,16719.91313569234,774,0.4140938595512521,22,23113.431483309472,0
59,15942.709382921808,751,0.5085431565737631,17,12110.944417317158,0
56,46893.56420295035,483,0.5529236515686313,0,39205.439523611334,0
18,12211.668556944134,387,0.874846958660972,10,89650.38328700421,1
69,30895.878579834,784,0.7996473891331807,36,58140.78926499165,0
61,21518.974183641265,639,0.2801097117949797,35,74825.72118088284,0
30,11158.733935252003,471,0.9552558299957474,32,29216.48023049932,0
33,18981.859556181844,677,0.7530702998249781,35,89399.98928164796,0
63,6848.07333970765,476,0.01204448371848732,23,56516.178445520214,0
30,52041.40656307768,335,0.18374562240452308,24,36034.91587029688,1
54,18324.083734785654,752,0.8558061559735811,22,65854.94889263535,0
31,38474.39520749901,524,0.6458633448521806,21,41287.94137426702,1
75,43168.74860718667,592,0.25812900322032317,32,28446.675652354745,0
30,16580.215303750174,772,0.17142214668378208,18,76910.56097909466,0
63,22351.86502162923,552,0.14675192785561797,33,11666.27968194963,0
29,24165.953371575448,350,0.3181054471189517,22,66726.84868722408,0
72,56961.494494780505,592,0.8985300371604622,25,53014.251408782235,0
45,20017.402009119036,452,0.35204633415222764,21,51843.06481495004,0
39,21442.317467026962,560,0.6607005645938838,2,34907.50025584535,0
37,10943.19910837627,404,0.11156565124096285,3,28226.737248599704,0
64,14086.613988327732,666,0.531399568006476,32,69339.24370509537,0
36,17156.843570583143,582,0.342874426754574,10,81275.69649191303,1
28,42220.928208005935,616,0.16052102969187376,19,39238.36009963555,0
47,56760.21439920037,782,0.7977787390140434,31,15276.583310366124,0
71,28298.11370110215,383,0.8155395399881306,14,3128.0998035048365,0
43,26251.251510108792,344,0.3062711031001921,24,58395.25844790334,0
32,31021.259527815273,686,0.6537659961963203,16,25752.569923457122,0
47,15641.270324648589,488,0.3940722559545524,21,41876.56053581334,0
46,44133.1431365866,789,0.04447617114303082,33,56170.329492842044,0
77,10769.58312429449,349,0.42777752981121997,32,72633.90904324898,0
49,17546.364979794642,500,0.5758607257787081,24,42930.695488609475,0
70,30535.86141515783,474,0.2990367460071962,13,70550.91739292433,0
47,17316.266389833196,441,0.9488957145209787,29,91441.62523988851,0
61,75677.38668702843,574,0.5580432183409405,21,28457.422719669477,0
68,30754.961565971676,489,0.37146973877538836,21,69997.02121982278,0
33,36017.718975684955,433,0.7350200849076607,18,31093.949610598836,1
53,15071.125243658376,844,0.34092024349635763,37,7729.114268986896,0
35,35685.198016369504,396,0.024706158521345056,3,9192.485161366993,1
58,33025.118045498,340,0.008260744444185009,7,70533.86927172294,0
65,48159.495728715214,628,0.3019696226582139,38,15779.487269733247,0
56,7360.772851645603,800,0.15598404854236247,9,99656.2009554864,0
45,14908.79253554721,840,0.35246324818330876,27,54815.90257484348,0
79,26060.61063935494,672,0.7696606573673948,20,31936.84328056889,1
75,26453.323111737132,810,0.30905055537332204,0,60919.59098725189,0
36,21536.01794040701,394,0.5596473558573968,36,9920.559766076793,0
73,10260.291534447371,781,0.9196456550984301,33,6229.271131837828,0
73,24300.54215693747,310,0.6982928597694387,10,54171.26234558642,0
28,25700.18643782789,766,0.5617581468909559,15,18754.091143435082,0
34,21993.441480511174,770,0.8670557339246486,38,8182.835365475066,0
79,21624.3884394457,730,0.3306439355851962,13,63164.918346702136,1
38,35280.89617057762,813,0.19784474721895873,0,45444.24244382568,0
54,20393.620783358154,342,0.7471694970547198,30,50210.90444930561,0
61,11789.327717647437,303,0.05879386020077371,11,76669.46483368408,1
68,44432.397233303134,636,0.42418240456020306,26,69119.56632090894,0
51,43197.453294143845,674,0.28707649907238364,16,80743.09549389448,0
50,21593.95370518941,394,0.9713250026161871,15,9754.514905767814,0
46,34116.4633559589,746,0.3770956305524108,0,9142.851851936324,0
21,10280.344709029125,329,0.6634291272038068,29,58133.3160735674,0
49,20491.557357831756,387,0.26848459746547093,36,92366.77807963824,1
77,9347.84060407181,519,0.9831725608126365,22,74871.02812559206,0
28,38650.60519259787,427,0.1803917033821536,26,70433.30712387028,0
43,10425.503624062292,470,0.9067027856045765,36,36046.525048450305,0
35,17931.775224315676,524,0.4453716215064569,15,57344.903271543364,0
70,24535.206236057205,573,0.4272755442383528,23,69919.23768364803,0
49,33255.064968353436,707,0.7012972313039634,27,51033.597163540144,0
77,28670.49972613115,457,0.09331750811165995,29,23832.045133577485,0
44,39007.07045545355,706,0.5466922685622165,25,68211.85197423956,1
33,32923.36036404284,329,0.21997065688977901,23,52007.507221394175,0
27,42372.572679469806,495,0.1571216886283493,30,25744.77839845807,0
61,9158.746686240804,468,0.8774745190668732,24,53249.94317753915,1
51,17286.708202629696,643,0.9972867863889588,1,34944.44616442606,0
50,27603.18684814652,698,0.9711968575330426,6,7607.046888517513,0
27,48381.062391845335,483,0.8211613200516222,22,47761.876296126495,0
59,17111.101705465106,811,0.91997063421353,28,96912.87077666924,0
77,58839.44257109621,501,0.9242125426680462,34,25667.121023047723,0
43,26279.06988538996,517,0.17636145970598927,29,44659.900601758476,0
59,15431.794861680155,375,0.08569846723914087,28,82323.67412277947,0
42,12366.383674088134,620,0.12678559532185263,30,95032.63195168086,0
19,31819.841749674793,301,0.1626043853770186,1,6532.658645074132,0
43,15993.434000117122,822,0.8224469858899582,14,75218.53548936862,0
37,19223.62655800595,391,0.9412748580212976,15,32867.17043139752,0
20,23885.473920510707,469,0.3518388137498897,7,11627.310940807325,0
49,24337.126529602112,604,0.034363660339515545,27,75817.52140408942,0
18,57310.97833776183,381,0.30748019713815866,39,47626.39879309676,0
41,26820.423926786974,592,0.706138547874406,16,21501.53125278004,0
67,16278.63089168993,647,0.9429048450460479,13,72025.93062290234,0
60,15165.660914613041,522,0.4496939983875686,20,22888.44661494412,0
73,50696.998494582665,337,0.33606728063492697,26,63294.6060989751,0
61,17021.81719147011,741,0.6532233740552803,20,34092.01369456169,0
50,29506.91282984567,432,0.2111267290758263,31,23466.02406922425,0
55,24248.251673754166,504,0.7658140052177922,15,4930.002448776082,0
65,27181.64366700658,327,0.41403347657812195,27,16486.341044864806,0
69,44317.87262646631,484,0.9772713949883856,37,93526.59460411832,0
52,25371.283547410934,429,0.9341187939605837,28,45611.901939890195,0
34,33148.135152567986,369,0.6653687766874241,35,84655.45027903521,0
75,25664.696284628975,848,0.6479813866854023,23,76293.38687244676,0
65,17557.2218051392,516,0.1231503609707083,20,69520.26041402709,1
60,28198.676552807905,548,0.28094530702857257,38,73951.48223962587,0
65,15907.669548877297,771,0.8619293416626741,7,17598.04928021971,0
61,12310.306952459036,637,0.3629839554151959,27,25415.56388067647,1
50,29459.5897985947,684,0.42412602833692215,17,78070.22493991417,0
28,27778.22897299702,302,0.8398230709088481,18,67123.59711811648,0
40,26388.20047146713,396,0.42692580103043154,18,81352.02946622492,0
55,21774.737302573514,806,0.8500116694854958,37,68891.81558932213,0
49,21245.08852790782,739,0.06942901960378522,25,78767.82126492249,1
36,12813.672815294964,545,0.6910752550809548,5,58691.80473021783,0
29,8680.327938789815,652,0.06300930183547837,25,81875.91712178745,0
45,34334.51535951478,568,0.7900124800662972,27,33035.42047913478,0
19,34104.37829116207,480,0.552218026298993,31,7726.477517767013,0
27,19429.474138108348,776,0.5558725221827236,33,20928.906100542576,0
36,45977.36455864506,702,0.37668833148957426,36,16022.076902844981,0
45,28281.863991062553,480,0.903336309562803,24,47763.10912221772,0
64,26080.93253405745,356,0.5090949498067703,21,90543.39087918059,0
25,60400.47754562369,721,0.26043714089443715,30,31781.846781156444,0
60,11760.697983793096,345,0.8241298704009593,5,52187.63113906364,0
40,21512.670040767385,385,0.9481334138982161,30,81692.19162492895,0
65,14385.44583254382,687,0.24229114553712572,0,87238.5896770154,1
62,18327.236881221113,477,0.6052644442385674,39,28542.975988864368,0
47,21297.88808804085,392,0.5885717893878559,8,52807.119340223704,0
45,21542.2078809691,461,0.6096201461934493,11,26378.891673213082,0
30,12878.350684841596,525,0.564233753646009,20,42527.283621628514,0
72,22788.37538421953,492,0.10017733221995606,2,39839.18625226193,0
54,14582.11513341744,445,0.4124865981204404,4,7342.483218994103,0
29,40067.629815400156,553,0.9857156731432278,36,3706.7951752626805,0
27,32282.138612478455,821,0.0882037161757725,12,62173.526828757516,0
68,26159.04326115264,786,0.6696348479908458,28,18008.196174175115,0
34,17362.26235633956,766,0.8942993025824731,27,15686.890027980558,0
18,23798.5241366626,744,0.20065771657333165,24,36458.54278147824,0
39,31363.72419255217,705,0.8024195900822403,9,23912.2741882255,0
32,18579.52515637646,614,0.24177469396214413,33,74802.13026062374,0
33,9946.735031061042,390,0.03037891720264263,14,65278.07726380285,0
37,31557.207721752013,695,0.5211321759619072,29,96275.29897459842,0
72,28705.48039814102,362,0.7108736997203312,12,40800.08828830341,0
27,25863.771146982766,314,0.19694093208759522,36,3626.647117233661,0
59,15072.199087174544,721,0.07042975867998247,4,84838.0750442956,1
43,35594.23381320472,515,0.5534581738532487,13,13147.573853986485,0
66,39121.87702415786,433,0.14772141871552147,9,27610.851063743296,0
78,25356.2534994788,593,0.18431521631991632,33,63409.57069459106,0
71,18067.78574736281,826,0.703456030058054,30,46697.88228031906,0
40,18258.122855118654,627,0.6121069998378683,4,69496.20804773657,0
34,18075.331662714747,840,0.946972987094273,5,20184.88584480841,0
51,17667.670782158493,557,0.32341580496173716,12,58963.12457261637,0
58,18453.636867405152,741,0.2143904495103851,39,45949.9523723562,0
74,25889.555417050145,461,0.6557398235811696,12,59138.85742587671,1
39,34483.30200416875,726,0.9719975079468254,32,88317.36503675205,1
76,45504.07582395719,323,0.5534789526720034,36,53812.1788020157,0
21,13952.923586827972,540,0.29381647781829756,22,74352.63598264579,0
24,15141.722683446009,401,0.9104697471091635,20,74664.30950973017,0
22,33593.855713029916,580,0.6103958401841244,7,66544.69303072867,0
48,13954.035717960245,724,0.21272847172690978,33,48857.46780691381,1
36,12341.982811430762,844,0.9496155283964278,30,1334.3205475530578,0
21,13748.047656361263,598,0.2730103932060546,30,12994.669857849945,0
67,20169.32640942806,316,0.898483741259235,19,54767.140405303224,0
79,49903.232008956205,306,0.6145863693430952,34,5339.726859437487,0
39,20662.5707100566,838,0.5026473785348812,1,5483.0842009776425,0
20,25263.773227834674,847,0.3325671683212813,23,13486.366100581636,0
40,12099.624453740711,702,0.11885190919173816,10,24080.629592388497,0
21,37689.44141400863,570,0.24481250795315024,3,99963.22892399768,0
63,34055.9458941775,369,0.33100855250568395,25,12912.497130644351,0
41,17423.82806117922,484,0.28873717481717043,13,27848.897524600896,0
76,15621.543355666603,527,0.07332700471551967,19,68603.3957768102,0
31,35560.209887089215,368,0.5797814700417361,35,67990.36411313122,0
66,19674.612889283144,536,0.47517960752996136,24,87603.23642043049,0
58,15805.30919820386,496,0.10646287241926289,38,61456.464096500014,0
68,18337.884234554273,813,0.46385395758533754,9,27314.85099833432,0
20,24817.836764102474,406,0.07896455356158594,34,24682.480197908495,0
64,31758.83538240213,445,0.9315293317864235,4,83160.20811755896,0
38,25889.05511840549,459,0.2590787481758524,3,10680.297888455218,0
43,25229.132172857124,538,0.7248243479698765,19,48605.95728098041,0
18,19531.30666755795,668,0.2512492836370952,22,48799.83242552077,0
47,23689.73494177594,425,0.474512943596626,4,74161.88944786378,0
68,18111.35436603767,456,0.933266253012183,28,99553.94671929047,0
21,19246.795079518164,767,0.8716871346082986,28,50132.1493387331,0
31,44838.269287146555,766,0.7788807024400357,31,77765.54142268235,0
35,22495.800150800394,615,0.7901912006696625,21,85300.85316377597,1
29,18328.656337046323,641,0.8234620740164595,6,4374.542869869061,0
55,15724.646544653891,454,0.7426358810681501,32,63939.32030092086,0
59,7329.22111084672,435,0.8968556510851392,21,88552.73409090535,0
53,62524.32631902937,755,0.35023526958350726,27,72323.8729019251,0
33,66028.94958469426,331,0.5261276591603757,20,77574.12365453382,0
18,30147.307154299426,314,0.6464142503567422,35,81283.07503083954,0
20,13126.356683404869,427,0.19779589104495943,3,2922.019738413308,0
56,86448.66854884945,678,0.5032631783126706,5,92957.34173955402,0
79,10916.538265646908,723,0.12407934641373108,18,90716.8017041633,0
52,26812.577529318958,395,0.611640679487773,10,60528.86439817771,1
78,9352.980001622456,612,0.0976212877997974,16,35533.812660182186,0
71,7434.4752011753735,417,0.5033530057549231,17,37531.65212188557,0
76,24736.62955299053,821,0.4616464966431112,12,53989.642071835595,0
32,26357.65437820102,416,0.11179094740332285,10,29874.79026035339,1
55,23376.733763410495,647,0.4393357547108174,26,57039.2528303588,0
33,46469.71548934299,479,0.6778068132885996,15,62173.09494491241,0
34,21504.04212443846,523,0.5947141440918776,14,73119.71448489212,0
51,33062.0633353527,523,0.45804708151792695,13,7513.13671061155,0
27,14893.209146376983,547,0.3649450927734006,14,7609.3867457101305,0
28,42087.454234850346,553,0.057388306079244056,17,92328.57767441588,0
45,43922.642707559535,618,0.9558975392531897,11,74706.00722302642,0
44,19394.050127749044,324,0.4027077293752901,25,34859.13152892892,0
55,26571.787436465434,437,0.4164771922546642,39,3447.1700892419544,1
35,15531.131732428874,308,0.1283428192825542,17,61327.9560780367,1
64,19727.294038298678,601,0.5326682139292996,25,25653.512332981132,0
65,31845.588683298778,470,0.9792209971281175,17,6748.996226302931,0
47,28068.95113572935,811,0.2530254789825179,0,75751.0314367301,1
30,9278.324180109057,668,0.3133362219970385,15,97690.35306383358,0
33,12473.571169328905,810,0.2362145126804127,36,74968.25309705378,0
19,16415.937380428666,674,0.8665855846686484,20,12098.87395225595,0
37,24585.189268696635,503,0.47520993397103717,7,37406.40591000547,0
29,13922.04204527795,356,0.8235234884254031,1,25573.719177947973,0
46,10862.379198224056,324,0.8500868437153052,18,38027.97714079535,0
63,5915.416930709782,690,0.7490896711322115,28,56198.74377297186,0
25,62510.27815284227,354,0.261044172261262,29,63849.980085033174,1
55,24367.133431008515,446,0.03526370138092272,2,31511.5360769609,0
